,Date,Acute,ICU,Year,Total,Population,AcuteDaily,Acute7Day,AcuteDaily100k,Acute100k7D,ICUDaily,ICU7Day,ICUDaily100K,ICU100k7D,TotalDaily,Total7Day,TotalDaily100k,Total100k7D
45,2022-06-28,19.0,4,22.0,23.0,590336.0,19.0,23.428571428571427,3.2185060711188203,3.9686841779209514,4,4.142857142857143,0.677580225498699,3.9686841779209514,23.0,27.571428571428573,3.89608629661752,4.6704636971874605
46,2022-06-29,20.0,4,22.0,24.0,590336.0,20.0,22.714285714285715,3.387901127493495,3.8476877090818986,4,3.857142857142857,0.677580225498699,3.8476877090818986,24.0,26.571428571428573,4.065481352992195,4.501068640812787
47,2022-06-30,25.0,4,22.0,29.0,590336.0,25.0,22.428571428571427,4.234876409366869,3.799289121546277,4,3.857142857142857,0.677580225498699,3.799289121546277,29.0,26.285714285714285,4.912456634865568,4.452670053277165
48,2022-07-01,26.0,3,22.0,29.0,590336.0,26.0,22.142857142857142,4.404271465741544,3.7508905340106558,3,3.857142857142857,0.5081851691240243,3.7508905340106558,29.0,26.0,4.912456634865568,4.404271465741544
49,2022-07-02,34.0,2,22.0,36.0,590336.0,34.0,23.714285714285715,5.759431916738942,4.017082765456573,2,3.7142857142857144,0.3387901127493495,4.017082765456573,36.0,27.428571428571427,6.098222029488292,4.64626440341965
50,2022-07-03,37.0,3,22.0,40.0,590336.0,37.0,25.714285714285715,6.267617085862966,4.355872878205923,3,3.5714285714285716,0.5081851691240243,4.355872878205923,40.0,29.285714285714285,6.77580225498699,4.96085522240119
51,2022-07-04,34.0,6,22.0,40.0,590336.0,34.0,27.857142857142858,5.759431916738942,4.718862284723082,6,3.7142857142857144,1.0163703382480487,4.718862284723082,40.0,31.571428571428573,6.77580225498699,5.34804392268616
52,2022-07-05,36.0,8,22.0,44.0,590336.0,36.0,30.285714285714285,6.098222029488292,5.130250278775864,8,4.285714285714286,1.355160450997398,5.130250278775864,44.0,34.57142857142857,7.45338248048569,5.856229091810185
53,2022-07-06,38.0,8,22.0,46.0,590336.0,38.0,32.857142857142854,6.4370121422376405,5.565837566596457,8,4.857142857142857,1.355160450997398,5.565837566596457,46.0,37.714285714285715,7.79217259323504,6.388613554702019
54,2022-07-07,39.0,8,22.0,47.0,590336.0,39.0,34.857142857142854,6.606407198612316,5.904627679345807,8,5.428571428571429,1.355160450997398,5.904627679345807,47.0,40.285714285714285,7.961567649609714,6.824200842522613
55,2022-07-08,42.0,8,22.0,50.0,590336.0,42.0,37.142857142857146,7.114592367736339,6.2918163796307764,8,6.142857142857143,1.355160450997398,6.2918163796307764,50.0,43.285714285714285,8.469752818733738,7.332386011646635
56,2022-07-09,43.0,6,22.0,49.0,590336.0,43.0,38.42857142857143,7.283987424111015,6.509610023541073,6,6.714285714285714,1.0163703382480487,6.509610023541073,49.0,45.142857142857146,8.300357762359063,7.646976830628175
57,2022-07-10,47.0,6,22.0,53.0,590336.0,47.0,39.857142857142854,7.961567649609714,6.75160296121918,6,7.142857142857143,1.0163703382480487,6.75160296121918,53.0,47.0,8.977937987857763,7.961567649609713
58,2022-07-11,45.0,5,22.0,50.0,590336.0,45.0,41.42857142857143,7.622777536860364,7.017795192665097,5,7.0,0.8469752818733738,7.017795192665097,50.0,48.42857142857143,8.469752818733738,8.203560587287821
59,2022-07-12,38.0,7,22.0,45.0,590336.0,38.0,41.714285714285715,6.4370121422376405,7.066193780200718,7,6.857142857142857,1.1857653946227233,7.066193780200718,45.0,48.57142857142857,7.622777536860364,8.227759881055631
60,2022-07-13,38.0,4,22.0,42.0,590336.0,38.0,41.714285714285715,6.4370121422376405,7.066193780200718,4,6.285714285714286,0.677580225498699,7.066193780200718,42.0,48.0,7.114592367736339,8.13096270598439
61,2022-07-14,41.0,4,22.0,45.0,590336.0,41.0,42.0,6.945197311361665,7.11459236773634,4,5.714285714285714,0.677580225498699,7.11459236773634,45.0,47.714285714285715,7.622777536860364,8.082564118448769
62,2022-07-15,35.0,3,22.0,38.0,590336.0,35.0,41.0,5.928826973113617,6.945197311361666,3,5.0,0.5081851691240243,6.945197311361666,38.0,46.0,6.4370121422376405,7.792172593235039
63,2022-07-16,37.0,4,22.0,41.0,590336.0,37.0,40.142857142857146,6.267617085862966,6.800001548754801,4,4.714285714285714,0.677580225498699,6.800001548754801,41.0,44.857142857142854,6.945197311361665,7.598578243092553
64,2022-07-17,31.0,4,22.0,35.0,590336.0,31.0,37.857142857142854,5.251246747614918,6.412812848469831,4,4.428571428571429,0.677580225498699,6.412812848469831,35.0,42.285714285714285,5.928826973113617,7.162990955271961
65,2022-07-18,27.0,4,22.0,31.0,590336.0,27.0,35.285714285714285,4.573666522116218,5.977225560649238,4,4.285714285714286,0.677580225498699,5.977225560649238,31.0,39.57142857142857,5.251246747614918,6.703204373683559
66,2022-07-19,33.0,3,22.0,36.0,590336.0,33.0,34.57142857142857,5.5900368603642665,5.856229091810184,3,3.7142857142857144,0.5081851691240243,5.856229091810184,36.0,38.285714285714285,6.098222029488292,6.485410729773262
67,2022-07-20,21.0,1,22.0,22.0,590336.0,21.0,32.142857142857146,3.5572961838681696,5.444841097757403,1,3.2857142857142856,0.16939505637467475,5.444841097757403,22.0,35.42857142857143,3.726691240242845,6.001424854417048
68,2022-07-21,29.0,3,22.0,32.0,590336.0,29.0,30.428571428571427,4.912456634865568,5.154449572543674,3,3.142857142857143,0.5081851691240243,5.154449572543674,32.0,33.57142857142857,5.420641803989592,5.68683403543551
69,2022-07-22,31.0,4,22.0,35.0,590336.0,31.0,29.857142857142858,5.251246747614918,5.057652397472432,4,3.2857142857142856,0.677580225498699,5.057652397472432,35.0,33.142857142857146,5.928826973113617,5.614236154132079
