,OBJECTID,DATE,Count_,Daily Reported,7-Day Avg,Daily100k,7Day,100k7D,100k7DDiff,TotalNewCasesPast7Days,TotalNewCasesPast7Days100k
209,210,2020-09-29,124311,431,485.57,7.129057442669808,485.57142857142856,8.031709064512654,0.20557772539352914,3399.0,56.22196345158858
210,211,2020-09-30,124725,414,489.71,6.847864921729235,489.7142857142857,8.100234972977164,0.06852590846451001,3428.0,56.701644810840136
211,212,2020-10-01,125510,785,530.0,12.98447817284408,530.0,8.766590358735494,0.6663553857583295,3710.0,61.36613251114846
212,213,2020-10-02,126222,712,551.86,11.77700440645221,551.8571428571429,9.128123599944802,0.3615332412093082,3863.0,63.89686519961361
213,214,2020-10-03,126819,597,549.57,9.874819705971868,549.5714285714286,9.090316202171278,-0.03780739777352338,3847.0,63.63221341519895
214,215,2020-10-04,127290,471,555.29,7.790686903706448,555.2857142857143,9.184834696605083,0.09451849443380489,3887.0,64.29384287623559
215,216,2020-10-05,127791,501,558.71,8.286908999483929,558.7142857142857,9.241545793265368,0.056711096660285065,3911.0,64.69082055285757
216,217,2020-10-06,128204,413,556.14,6.831324185203319,556.1428571428571,9.199012470770157,-0.04253332249521158,3893.0,64.39308729539108
217,218,2020-10-07,128664,460,562.71,7.608738801921372,562.7142857142857,9.307708739369032,0.10869626859887482,3939.0,65.15396117558322
218,219,2020-10-08,129425,761,559.29,12.587500496222097,559.2857142857143,9.25099764270875,-0.05671109666028151,3915.0,64.75698349896125
219,220,2020-10-09,130159,734,562.43,12.140900610022364,562.4285714285714,9.302982814647342,0.051985171938591535,3937.0,65.1208797025314
220,221,2020-10-10,130795,636,568.0,10.519908430482593,568.0,9.395138346720302,0.0921555320729599,3976.0,65.76596842704211
221,222,2020-10-11,131357,562,581.0,9.295893927564807,581.0,9.610167921557212,0.21502957483691,4067.0,67.27117545090047
222,223,2020-10-12,131861,504,581.43,8.336531209061677,581.4285714285714,9.617256808639748,0.007088887082536743,4070.0,67.32079766047823
223,224,2020-10-13,132343,482,591.29,7.972635005491525,591.2857142857143,9.780301211538061,0.16304440289831312,4139.0,68.46210848076643
224,225,2020-10-14,132918,575,607.71,9.510923502401715,607.7142857142857,10.052041883035255,0.2717406714971933,4254.0,70.36429318124678
225,226,2020-10-15,133548,630,589.0,10.420664011327096,589.0,9.74249381376454,-0.3095480692707149,4123.0,68.19745669635176
226,227,2020-10-16,134329,781,595.71,12.918315226740416,595.7142857142857,9.853553044724261,0.11105923095972159,4170.0,68.97487131306983
227,228,2020-10-17,135127,798,618.86,13.19950774768099,618.8571428571429,10.236352947181174,0.3827999024569131,4332.0,71.65447063026822
228,229,2020-10-18,135657,530,614.29,8.766590358735494,614.2857142857143,10.160738151634131,-0.0756147955470432,4300.0,71.12516706143892
229,230,2020-10-19,136154,497,613.29,8.220746053380264,613.2857142857143,10.144197415108215,-0.0165407365259167,4293.0,71.0093819057575
230,231,2020-10-20,136744,590,628.71,9.759034550290457,628.7142857142857,10.399397350079491,0.2551999349712766,4401.0,72.79578145055643
231,232,2020-10-21,137236,492,616.86,8.138042370750686,616.8571428571429,10.203271474129343,-0.1961258759501483,4318.0,71.42290031890539
232,233,2020-10-22,137979,743,633.0,12.289767238755607,633.0,10.470286220904844,0.2670147467755015,4431.0,73.29200354633392
233,234,2020-10-23,138691,712,623.14,11.77700440645221,623.1428571428571,10.30724181800653,-0.1630444028983149,4362.0,72.1506927260457
234,235,2020-10-24,139487,796,622.86,13.166426274629158,622.8571428571429,10.30251589328484,-0.004725924721689978,4360.0,72.11761125299387
235,236,2020-10-25,140279,792,660.29,13.100263328525493,660.2857142857143,10.921612031826267,0.619096138541428,4622.0,76.45128422278387
236,237,2020-10-26,140844,565,670.0,9.345516137142555,670.0,11.082293472363736,0.16068144053746813,4690.0,77.57605430654617
237,238,2020-10-27,141741,897,713.86,14.837040663746674,713.8571428571429,11.807722917143197,0.7254294447794614,4997.0,82.65406042000238
238,239,2020-10-28,142425,684,741.29,11.313863783726562,741.2857142857143,12.261411690425465,0.4536887732822681,5189.0,85.82988183297826
239,240,2020-10-29,143387,962,772.57,15.912188537931218,772.5714285714286,12.778900447450553,0.5174887570250881,5408.0,89.45230313215387
240,241,2020-10-30,144314,927,803.29,15.333262759524157,803.2857142857143,13.28693735503226,0.5080369075817064,5623.0,93.00856148522581
241,242,2020-10-31,145281,967,827.71,15.994892220560798,827.7142857142857,13.69100391873678,0.40406656370451977,5794.0,95.83702743115747
242,243,2020-11-01,146145,864,838.0,14.291196358391447,838.0,13.861137208717631,0.17013328998085164,5866.0,97.02796046102341
243,244,2020-11-02,146995,850,878.71,14.059626047028623,878.7142857142857,14.534581481558499,0.673444272840868,6151.0,101.74207037090947
244,245,2020-11-03,147766,771,860.71,12.752907861481255,860.7142857142857,14.23684822409201,-0.29773325746648993,6025.0,99.65793756864406
245,246,2020-11-04,148766,1000,905.86,16.540736525916024,905.8571428571429,14.983544330119075,0.7466961060270663,6341.0,104.88481031083353
246,247,2020-11-05,149964,1198,939.57,19.8158023580474,939.5714285714286,15.541203447278528,0.5576591171594529,6577.0,108.7884241309497
247,248,2020-11-06,151505,1541,1027.29,25.489274986436598,1027.2857142857142,16.99206233683745,1.450858889558921,7191.0,118.94443635786214
248,249,2020-11-07,152915,1410,1090.57,23.322438501541594,1090.5714285714287,18.03885466269185,1.0467923258544012,7634.0,126.27198263884296
249,250,2020-11-08,153996,1081,1121.57,17.880536184515222,1121.5714285714287,18.551617494995245,0.5127628323033946,7851.0,129.86132246496672
250,251,2020-11-09,155371,1375,1196.57,22.743512723134536,1196.5714285714287,19.792172734438946,1.240555239443701,8376.0,138.54520914107263
251,252,2020-11-10,156709,1338,1277.57,22.131505471675645,1277.5714285714287,21.131972393038147,1.3397996585992011,8943.0,147.92380675126702
252,253,2020-11-11,158423,1714,1379.57,28.350822405420068,1379.5714285714287,22.81912751868158,1.6871551256434323,9657.0,159.73389263077107
253,254,2020-11-12,159900,1477,1419.43,24.43066784877797,1419.4285714285713,23.478394017357378,0.6592664986757981,9936.0,164.34875812150165
254,255,2020-11-13,161769,1869,1466.29,30.914636566937055,1466.2857142857142,24.253445671714584,0.7750516543572061,10264.0,169.7741197020021
255,256,2020-11-14,164090,2321,1596.43,38.3910494766511,1596.4285714285713,26.40610438244451,2.152658710729927,11175.0,184.84273067711158
256,257,2020-11-15,165930,1840,1704.86,30.434955207685487,1704.857142857143,28.199592814325978,1.7934884318814674,11934.0,197.39714970028183
257,258,2020-11-16,167656,1726,1755.0,28.54931124373106,1755.0,29.028992602982623,0.8293997886566444,12285.0,203.20294822087837
258,259,2020-11-17,169805,2149,1870.86,35.54604279419354,1870.857142857143,30.94535507762804,1.9163624746454175,13096.0,216.61748554339627
259,260,2020-11-18,171823,2018,1914.29,33.37920630929854,1914.2857142857142,31.66369563532496,0.7183405576969193,13400.0,221.64586944727478
260,261,2020-11-19,174733,2910,2119.0,48.13354329041564,2119.0,35.049820698416056,3.3861250630910966,14833.0,245.34874488891242
261,262,2020-11-20,177086,2353,2188.14,38.920353045480404,2188.1428571428573,36.19349448106511,1.1436737826490528,15317.0,253.35446136745577
262,263,2020-11-21,179971,2885,2268.71,47.72002487726774,2268.714285714286,37.52620525258177,1.332710771516659,15881.0,262.6834367680724
263,264,2020-11-22,182139,2168,2315.57,35.86031678818594,2315.5714285714284,38.30125690693898,0.7750516543572132,16209.0,268.10879834857286
264,265,2020-11-23,183797,1658,2305.86,27.424541159968772,2305.8571428571427,38.14057546640151,-0.16068144053747346,16141.0,266.98402826481055
265,266,2020-11-24,185464,1667,2237.0,27.573407788702017,2237.0,37.00162760847415,-1.1389478579273558,15659.0,259.01139325931905
266,267,2020-11-25,188161,2697,2334.0,44.61036641039552,2334.0,38.606079051488,1.6044514430138506,16338.0,270.242553360416
267,268,2020-11-26,190480,2319,2249.57,38.35796800359926,2249.5714285714284,37.20956829622852,-1.3965107552594844,15747.0,260.46697807359965
268,269,2020-11-27,192858,2378,2253.14,39.333871458628316,2253.1428571428573,37.26864235524965,0.05907405902113538,15772.0,260.8804964867476
269,270,2020-11-28,194448,1590,2068.14,26.299771076206483,2068.1428571428573,34.20860609795519,-3.0600362572944633,14477.0,239.46024268568632
270,271,2020-11-29,196447,1999,2044.0,33.06493231530614,2044.0,33.809265458972355,-0.3993406389828351,14308.0,236.6648582128065
271,272,2020-11-30,198370,1923,2081.86,31.807836339336518,2081.8571428571427,34.43545048459632,0.6261850256239683,14573.0,241.04815339217427
272,273,2020-12-01,201135,2765,2238.71,45.735136494157814,2238.714285714286,37.02998315680429,2.5945326722079685,15671.0,259.20988209763004
273,274,2020-12-02,203355,2220,2170.57,36.72043508753358,2170.5714285714284,35.90285011068116,-1.1271330461231344,15194.0,251.3199507747681
274,275,2020-12-03,205399,2044,2131.29,33.809265458972355,2131.285714285714,35.25303546144874,-0.6498146492324182,14919.0,246.7712482301412
275,276,2020-12-04,209191,3792,2333.29,62.72247290627357,2333.285714285714,38.59426423968379,3.341228778235049,16333.0,270.15984967778644
276,277,2020-12-05,212384,3193,2562.29,52.81457172724987,2562.285714285714,42.38209290411855,3.7878286644347625,17936.0,296.67465032882984
277,278,2020-12-06,215027,2643,2654.29,43.71716663799606,2654.285714285714,43.90384066450282,1.5217477603842724,18580.0,307.3268846515197
278,279,2020-12-07,217329,2302,2708.43,38.0767754826587,2708.4285714285716,44.79940339926314,0.8955627347603183,18959.0,313.595823794842
279,280,2020-12-08,219961,2632,2689.43,43.53521853621098,2689.4285714285716,44.48512940527073,-0.3142739939924084,18826.0,311.3959058368951
280,281,2020-12-09,222653,2692,2756.86,44.52766272776594,2756.8571428571427,45.60044763958964,1.1153182343189059,19298.0,319.20313347712744
281,282,2020-12-10,225855,3202,2922.29,52.96343835598311,2922.285714285714,48.33675805344832,2.736310413858682,20456.0,338.35730637413826
282,283,2020-12-11,228471,2616,2754.29,43.27056675179632,2754.285714285714,45.55791431709442,-2.778843736353899,19280.0,318.905400219661
283,284,2020-12-12,232009,3538,2803.57,58.5211258286909,2803.5714285714284,46.373136331586004,0.8152220144915816,19625.0,324.611954321102
284,285,2020-12-13,234647,2638,2802.86,43.63446295536647,2802.8571428571427,46.361321519781775,-0.011814811804228498,19620.0,324.52925063847243
285,286,2020-12-14,236961,2314,2804.57,38.27526432096968,2804.5714285714284,46.38967706811191,0.028355548330132763,19632.0,324.7277394767834
286,287,2020-12-15,239362,2401,2771.57,39.71430839872438,2771.5714285714284,45.84383276275668,-0.5458443053552244,19401.0,320.9068293392968
287,288,2020-12-16,241767,2405,2730.57,39.780471344828044,2730.5714285714284,45.165662565194125,-0.678170197562558,19114.0,316.15963795635895
288,289,2020-12-17,243984,2217,2589.86,36.67081287795583,2589.8571428571427,42.83814463976166,-2.327517925432467,18129.0,299.8670124783316
289,290,2020-12-18,246553,2569,2583.14,42.49315213507827,2583.1428571428573,42.72708540880194,-0.11105923095971804,18082.0,299.0895978616136
290,291,2020-12-19,248754,2201,2392.14,36.40616109354117,2392.1428571428573,39.56780473235198,-3.15928067644996,16745.0,276.97463312646386
291,292,2020-12-20,250808,2054,2308.71,33.97467282423152,2308.714285714286,38.187834713618415,-1.379970018733566,16161.0,267.3148429953289
292,293,2020-12-21,253073,2265,2301.71,37.4647682311998,2301.714285714286,38.07204955793701,-0.11578515568140801,16112.0,266.50434690555903
293,294,2020-12-22,255397,2324,2290.71,38.440671686228846,2290.714285714286,37.890101456151925,-0.18194810178508192,16035.0,265.2307101930635
294,295,2020-12-23,257862,2465,2299.29,40.772915536383,2299.285714285714,38.03187919780264,0.14177774165071355,16095.0,266.22315438461845
295,296,2020-12-24,260728,2866,2392.0,47.40575088327533,2392.0,39.56544176999113,1.5335625721884938,16744.0,276.958092389938
296,297,2020-12-25,263160,2432,2372.43,40.22707123102777,2372.4285714285716,39.241715926555344,-0.32372584343578836,16607.0,274.69201148588746
297,298,2020-12-26,265440,2280,2383.71,37.71287927908854,2383.714285714286,39.428389953062116,0.1866740265067719,16686.0,275.99872967143483
298,299,2020-12-27,267198,1758,2341.43,29.078614812560375,2341.4285714285716,38.72895309425195,-0.6994368588101665,16390.0,271.1026716597637
299,300,2020-12-28,269183,1985,2301.43,32.833362003943314,2301.4285714285716,38.06732363321531,-0.6616294610366396,16110.0,266.47126543250715
300,301,2020-12-29,271061,1878,2237.71,31.0635031956703,2237.714285714286,37.01344242027837,-1.0538812129369362,15664.0,259.09409694194864
301,302,2020-12-30,273689,2628,2261.0,43.46905559010732,2261.0,37.39860528509614,0.3851628648177652,15827.0,261.79023699567296
302,303,2020-12-31,276662,2973,2276.29,49.175609691548345,2276.285714285714,37.65144225770656,0.2528369726104245,15934.0,263.56009580394596
303,304,2021-01-01,280219,3557,2437.0,58.8353998226833,2437.0,40.30977491365736,2.658332655950794,17059.0,282.16842439560145
304,305,2021-01-02,283171,2952,2533.0,48.828254224504114,2533.0,41.897685620145296,1.5879107064879392,17731.0,293.2837993410171
305,306,2021-01-03,285319,2148,2588.71,35.52950205766763,2588.714285714286,42.819240940874906,0.9215553207296097,18121.0,299.7346865861243
306,307,2021-01-04,287802,2483,2659.86,41.07064879384949,2659.8571428571427,43.99599619657579,1.1767552557008827,18619.0,307.9719733760305
307,308,2021-01-05,289758,1956,2671.0,32.35368064469175,2671.0,44.180307260721705,0.18431106414591625,18697.0,309.26215082505195
308,309,2021-01-06,292904,3146,2745.0,52.037157110531815,2745.0,45.40432176363949,1.2240145029177825,19215.0,317.8302523454764
309,310,2021-01-07,295874,2970,2744.57,49.125987481970604,2744.5714285714284,45.39723287655696,-0.007088887082524309,19212.0,317.78063013589866
310,311,2021-01-08,299606,3732,2769.57,61.730028714718614,2769.5714285714284,45.810751289704854,0.41351841314789084,19387.0,320.675259027934
311,312,2021-01-09,303364,3758,2884.71,62.16008786439242,2884.714285714286,47.71529895254604,1.904547662841189,20193.0,334.0070926678223
312,313,2021-01-10,306674,3310,3050.71,54.74983790078205,3050.714285714286,50.4610612158481,2.745762263302055,21355.0,353.2274285109367
313,314,2021-01-11,309686,3012,3126.29,49.82069841605907,3126.285714285714,51.71106830473519,1.250007088887095,21884.0,361.9774781331463
314,315,2021-01-12,312351,2665,3227.57,44.08106284156621,3227.5714285714284,53.3864086185744,1.6753403138392073,22593.0,373.7048603300208
315,316,2021-01-13,314867,2516,3137.57,41.61649309920472,3137.5714285714284,51.89774233124196,-1.4886662873324426,21963.0,363.28419631869366
316,317,2021-01-14,317815,2948,3134.43,48.76209127840044,3134.4285714285716,51.84575715930335,-0.05198517193860397,21941.0,362.92030011512355
317,318,2021-01-15,320739,2924,3019.0,48.36511360177846,3019.0,49.93648357174048,-1.909273587562872,21133.0,349.5553850021834
318,319,2021-01-16,324031,3292,2952.43,54.45210464331556,2952.4285714285716,48.835343111586646,-1.101140460153836,20667.0,341.8474017811065
319,320,2021-01-17,326445,2414,2824.43,39.92933797356129,2824.4285714285716,46.71812883626939,-2.1172142753172523,19771.0,327.02690185388576
320,321,2021-01-18,328214,1769,2646.86,29.26056291434545,2646.8571428571427,43.78096662173887,-2.937162214530524,18528.0,306.4667663521721
321,322,2021-01-19,330186,1972,2547.86,32.6183324291064,2547.8571428571427,42.14343370567319,-1.6375329160656804,17835.0,295.0040359397123
322,323,2021-01-20,332353,2167,2498.0,35.84377605166003,2498.0,41.318759841738235,-0.8246738639349545,17486.0,289.2313188921676
323,324,2021-01-21,334519,2166,2386.29,35.82723531513411,2386.285714285714,39.470923275557325,-1.8478365661809093,16704.0,276.2964629289013
324,325,2021-01-22,336915,2396,2310.86,39.6316047160948,2310.8571428571427,38.22327914903109,-1.2476441265262324,16176.0,267.56295404321764
325,326,2021-01-23,339307,2392,2182.29,39.56544176999113,2182.285714285714,36.09661302427046,-2.126666124760632,15276.0,252.6762911698932
326,327,2021-01-24,341452,2145,2143.86,35.47987984808988,2143.8571428571427,35.46097614920311,-0.6356368750673482,15007.0,248.22683304442182
327,328,2021-01-25,343138,1686,2132.0,27.88768178269442,2132.0,35.26485027325297,-0.19612587595014475,14924.0,246.85395191277078
328,329,2021-01-26,344620,1482,2062.0,24.513371531407554,2062.0,34.106998716438845,-1.1578515568141228,14434.0,238.7489910150719
329,330,2021-01-27,346559,1939,2029.43,32.07248812375118,2029.4285714285713,33.56824329816615,-0.538755418272693,14206.0,234.97770308716306
330,331,2021-01-28,348749,2190,2032.86,36.2242129917561,2032.857142857143,33.62495439482644,0.05671109666028684,14230.0,235.37468076378505
331,332,2021-01-29,350629,1880,1959.14,31.096584668722127,1959.142857142857,32.40566581663034,-1.2192885781960996,13714.0,226.8396607164124
332,333,2021-01-30,352726,2097,1917.0,34.68592449484591,1917.0,31.70859192018102,-0.6970738964493179,13419.0,221.96014344126715
333,334,2021-01-31,354473,1747,1860.14,28.896666710775296,1860.142857142857,30.768132900564655,-0.940459019616366,13021.0,215.37693030395255
334,335,2021-02-01,355636,1163,1785.43,19.236876579640338,1785.4285714285713,29.532303585842644,-1.235829314722011,12498.0,206.72612510089849
335,336,2021-02-02,356541,905,1703.0,14.969366555954005,1703.0,28.168874303634993,-1.363429282207651,11921.0,197.18212012544495
336,337,2021-02-03,357483,942,1560.57,15.581373807412897,1560.5714285714287,25.81300082987238,-2.355873473762614,10924.0,180.69100580910666
337,338,2021-02-04,359037,1554,1469.71,25.704304561273503,1469.7142857142858,24.310156768374867,-1.5028440614975125,10288.0,170.17109737862407
338,339,2021-02-05,360584,1547,1422.14,25.58851940559209,1422.142857142857,23.523290302213432,-0.7868664661614346,9955.0,164.66303211549405
339,340,2021-02-06,362084,1500,1336.86,24.81110478887404,1336.857142857143,22.11260177278888,-1.4106885294245508,9358.0,154.78821240952217
340,341,2021-02-07,363650,1566,1311.0,25.902793399584496,1311.0,21.68490558547591,-0.42769618731297143,9177.0,151.79433909833136
341,342,2021-02-08,364553,903,1273.86,14.93628508290217,1273.857142857143,21.07053537165617,-0.6143702138197398,8917.0,147.4937476015932
342,343,2021-02-09,365529,976,1284.0,16.14375884929404,1284.0,21.238305699276175,0.16777032762000488,8988.0,148.66813989493323
343,344,2021-02-10,366666,1137,1311.86,18.80681742996652,1311.857142857143,21.69908335964098,0.46077766036480483,9183.0,151.89358351748686
344,345,2021-02-11,367865,1199,1261.14,19.832343094573314,1261.142857142857,20.860231721540952,-0.8388516381000279,8828.0,146.02162205078668
345,346,2021-02-12,368977,1112,1199.0,18.39329901681862,1199.0,19.832343094573314,-1.0278886269676377,8393.0,138.8264016620132
346,347,2021-02-13,370136,1159,1150.29,19.170713633536675,1150.2857142857142,19.02657292952512,-0.8057701650481945,8052.0,133.18601050667584
347,348,2021-02-14,370983,847,1047.57,14.010003837450874,1047.5714285714287,17.32760299207746,-1.6989699374476608,7333.0,121.29322094454223
348,349,2021-02-15,371705,722,1021.71,11.942411771711372,1021.7142857142857,16.899906804764488,-0.42769618731297143,7152.0,118.29934763335142
349,350,2021-02-16,372221,516,956.0,8.535020047372669,956.0,15.812944118775722,-1.086962685988766,6692.0,110.69060883143005
350,351,2021-02-17,372980,759,902.0,12.554419023170263,902.0,14.919744346376254,-0.893199772399468,6314.0,104.43821042463378
351,352,2021-02-18,373966,986,871.57,16.3091662145532,871.5714285714286,14.416433363516239,-0.5033109828600146,6101.0,100.91503354461366
352,353,2021-02-19,374974,1008,856.71,16.673062418123354,856.7142857142857,14.170685277988342,-0.24574808552789662,5997.0,99.19479694591841
353,354,2021-02-20,375737,763,800.14,12.620581969273928,800.1428571428571,13.234952183093665,-0.9357330948946778,5601.0,92.64466528165566
354,355,2021-02-21,376355,618,767.43,10.222175173016105,767.4285714285714,12.693833802460128,-0.5411183806335362,5372.0,88.85683661722089
355,356,2021-02-22,376966,611,751.57,10.106390017334691,751.5714285714286,12.431544980406315,-0.2622888220538133,5261.0,87.02081486284422
356,357,2021-02-23,377628,662,772.43,10.94996758015641,772.4285714285714,12.776537485089706,0.3449925046833915,5407.0,89.43576239562796
357,358,2021-02-24,378490,862,787.14,14.258114885339616,787.1428571428571,13.01992260825676,0.2433851231670534,5510.0,91.1394582577973
358,359,2021-02-25,379466,976,785.71,16.14375884929404,785.7142857142857,12.996292984648306,-0.023629623608453443,5500.0,90.97405089253814
359,360,2021-02-26,380436,970,780.29,16.044514430138545,780.2857142857143,12.906500414936191,-0.08979256971211491,5462.0,90.34550290455333
360,361,2021-02-27,381272,836,790.71,13.8280557356658,790.7142857142857,13.078996667277888,0.17249625234169663,5535.0,91.5529766709452
361,362,2021-02-28,382099,827,820.57,13.679189106932554,820.5714285714286,13.572855800694523,0.4938591334166347,5744.0,95.00999060486166
362,363,2021-03-01,382702,603,819.43,9.974064125127365,819.4285714285714,13.553952101807763,-0.018903698886759912,5736.0,94.87766471265432
363,364,2021-03-02,383170,468,791.71,7.741064694128701,791.7142857142857,13.095537403803803,-0.45841469800395984,5542.0,91.66876182662662
364,365,2021-03-03,383956,786,780.86,13.001018909369996,780.8571428571429,12.915952264379573,-0.17958513942422982,5466.0,90.411665850657
365,366,2021-03-04,384765,809,757.0,13.381455849466064,757.0,12.521337550118432,-0.3946147142611416,5299.0,87.64936285082902
366,367,2021-03-05,385678,913,748.86,15.101692448161332,748.8571428571429,12.38664869555026,-0.13468885456817148,5242.0,86.70654086885182
367,368,2021-03-06,386610,932,762.57,15.415966442153737,762.5714285714286,12.613493082191393,0.22684438664113316,5338.0,88.29445157533975
368,369,2021-03-07,387319,709,745.71,11.727382196874462,745.7142857142857,12.334663523611665,-0.27882955857972824,5220.0,86.34264466528165
369,370,2021-03-08,388035,716,761.86,11.843167352555875,761.8571428571429,12.601678270387167,0.2670147467755015,5333.0,88.21174789271016
370,371,2021-03-09,388666,631,785.14,10.437204747853013,785.1428571428571,12.986841135204926,0.38516286481775985,5496.0,90.90788794643449
371,372,2021-03-10,389566,900,801.43,14.886662873324422,801.4285714285714,13.256218844341273,0.2693777091363465,5610.0,92.79353191038891
372,373,2021-03-11,390490,924,817.86,15.283640549946409,817.8571428571429,13.527959515838463,0.2717406714971897,5725.0,94.69571661086924
373,374,2021-03-12,391480,990,828.86,16.375329160656865,828.8571428571429,13.70990761762354,0.1819481017850766,5802.0,95.96935332336479
374,375,2021-03-13,392581,1101,853.0,18.211350915033545,853.0,14.109248256606369,0.3993406389828298,5971.0,98.7647377962446
375,376,2021-03-14,393441,860,874.57,14.225033412287782,874.5714285714286,14.466055573093987,0.3568073164876182,6122.0,101.2623890116579
376,377,2021-03-15,394058,617,860.43,10.205634436490188,860.4285714285714,14.232122299370317,-0.2339332737236699,6023.0,99.62485609559222
377,378,2021-03-16,394716,658,864.29,10.883804634052744,864.2857142857143,14.295922283113137,0.06379998374282003,6050.0,100.07145598179197
378,379,2021-03-17,395633,917,866.71,15.167855394264995,866.7142857142857,14.336092643247506,0.040170360134368366,6067.0,100.35264850273252
379,380,2021-03-18,396746,1113,893.71,18.40983975334454,893.7142857142857,14.782692529447237,0.44659988619973134,6256.0,103.47884770613065
380,381,2021-03-19,397898,1152,916.86,19.05492847785526,916.8571428571429,15.165492431904152,0.38279990245691486,6418.0,106.15844702332906
381,382,2021-03-20,399016,1118,919.29,18.492543435974117,919.2857142857143,15.205662792038519,0.04017036013436659,6435.0,106.43963954426961
382,383,2021-03-21,400023,1007,940.29,16.65652168159744,940.2857142857143,15.553018259082753,0.3473554670442347,6582.0,108.87112781357928
383,384,2021-03-22,400705,682,949.57,11.280782310674729,949.5714285714286,15.70661081253769,0.15359255345493672,6647.0,109.94627568776383
384,385,2021-03-23,401427,722,958.71,11.942411771711372,958.7142857142857,15.857840403631778,0.15122959109408818,6711.0,111.00488282542246
385,386,2021-03-24,402600,1173,995.29,19.402283944899498,995.2857142857143,16.462758768008136,0.604918364376358,6967.0,115.23931137605696
386,387,2021-03-25,403982,1382,1033.71,22.859297878815948,1033.7142857142858,17.09839564307548,0.6356368750673447,7236.0,119.68876950152836
387,388,2021-03-26,405343,1361,1063.57,22.511942411771713,1063.5714285714287,17.592254776492116,0.4938591334166347,7445.0,123.14578343544483
388,389,2021-03-27,406709,1366,1099.0,22.59464609440129,1099.0,18.178269441981715,0.5860146654895999,7693.0,127.24788609387198
389,390,2021-03-28,408044,1335,1145.86,22.081883262097897,1145.857142857143,18.95332109633892,0.7750516543572061,8021.0,132.67324767437245
390,391,2021-03-29,409075,1031,1195.71,17.053499358219423,1195.7142857142858,19.777994960273876,0.8246738639349545,8370.0,138.44596472191714
391,392,2021-03-30,409978,903,1221.57,14.93628508290217,1221.5714285714287,20.20569114758685,0.427696187312975,8551.0,141.43983803310795
392,393,2021-03-31,411344,1366,1249.14,22.59464609440129,1249.142857142857,20.661742883229966,0.45605173564311485,8744.0,144.63220018260972
393,394,2021-04-01,412928,1584,1278.0,26.200526657050986,1278.0,21.139061280120682,0.4773183968907162,8946.0,147.97342896084476
394,395,2021-04-02,414385,1457,1291.71,24.09985311825965,1291.7142857142858,21.365905666761815,0.22684438664113316,9042.0,149.5613396673327
395,396,2021-04-03,415660,1275,1278.71,21.089439070542934,1278.7142857142858,21.150876091924907,-0.2150295748369082,8951.0,148.05613264347434
396,397,2021-04-04,417329,1669,1326.43,27.60648926175385,1326.4285714285713,21.940105520447187,0.7892294285222796,9285.0,153.5807386431303
397,398,2021-04-05,418188,859,1301.86,14.208492675761867,1301.857142857143,21.53367599438182,-0.40642952606536653,9113.0,150.73573196067275
398,399,2021-04-06,419055,867,1296.71,14.340818567969196,1296.7142857142858,21.448609349391397,-0.08506664499042316,9077.0,150.14026544573977
399,400,2021-04-07,420526,1471,1311.71,24.331423429622475,1311.7142857142858,21.696720397280135,0.24811104788873806,9182.0,151.87704278096095
400,401,2021-04-08,421823,1297,1270.71,21.453335274113087,1270.7142857142858,21.018550199717577,-0.678170197562558,8895.0,147.12985139802305
401,402,2021-04-09,423663,1840,1325.43,30.434955207685487,1325.4285714285713,21.92356478392127,0.9050145842036947,9278.0,153.46495348744887
402,403,2021-04-10,425247,1584,1369.57,26.200526657050986,1369.5714285714287,22.65372015342242,0.7301553695011478,9587.0,158.57604107395693
403,404,2021-04-11,426730,1483,1343.0,24.529912267933465,1343.0,22.214209154305223,-0.4395109991171964,9401.0,155.49946408013656
404,405,2021-04-12,427715,985,1361.0,16.292625478027286,1361.0,22.511942411771713,0.29773325746648993,9527.0,157.58359688240196
405,406,2021-04-13,428799,1084,1392.0,17.93015839409297,1392.0,23.024705244075108,0.5127628323033946,9744.0,161.17293670852575
406,407,2021-04-14,430351,1552,1403.57,25.67122308822167,1403.5714285714287,23.216105195303562,0.19139995122845477,9825.0,162.51273636712494
407,408,2021-04-15,431795,1444,1424.57,23.884823543422744,1424.5714285714287,23.5634606623478,0.34735546704423825,9972.0,164.94422463643463
408,409,2021-04-16,433359,1564,1385.14,25.869711926532663,1385.142857142857,22.91128305075454,-0.6521776115932596,9696.0,160.37898135528178
409,410,2021-04-17,434859,1500,1373.14,24.81110478887404,1373.142857142857,22.71279421244355,-0.19848883831098973,9612.0,158.98955948710486
410,411,2021-04-18,436028,1169,1328.29,19.336120998795835,1328.2857142857142,21.97082403113817,-0.7419701813053798,9298.0,153.7957682179672
411,412,2021-04-19,436659,631,1277.71,10.437204747853013,1277.7142857142858,21.134335355398992,-0.8364886757391794,8944.0,147.94034748779293
412,413,2021-04-20,437584,925,1255.0,15.300181286472325,1255.0,20.758624340024614,-0.3757110153743781,8785.0,145.3103703801723
413,414,2021-04-21,438789,1205,1205.43,19.93158751372881,1205.4285714285713,19.938676400811346,-0.819947939213268,8438.0,139.57073480567942
414,415,2021-04-22,439992,1203,1171.0,19.89850604067698,1171.0,19.369202471847668,-0.5694739289636779,8197.0,135.58441730293367
