,ReportDate,DataDate,Year,Pop1,AnneArundel,AADailyCases,AAWeeklyCases,AA7Day,AAWeekly100k,AAWeekly100k1,AADaily100k2020Census,AA100k7D-2020Census,AACounty100k2020ACS,AA100k7D-2020ACS,AADaily100k2019ACS,AA100k7D-2019ACS,AADaily100k2019PEP,AA100k7D-2019PEP,AADaily100kCounty,AA100k7D-County,AADaily100kCalc,AA100k7D-Calc
193,2020-09-13,2020-09-12,2020.0,588769.0,9119,54.0,368.0,52.57142857142857,62.50329076428956,63.48877732346497,9.179598851530187,8.936752321066425,9.384433310567394,9.136167879070902,9.452540370224497,9.202473164663003,9.322657164462031,9.076026022545046,9.316287976812795,9.069825331923568,9.171678536064228,8.929041537755651
194,2020-09-14,2020-09-13,2020.0,588769.0,9191,72.0,371.0,53.0,63.01282846073757,64.00634887773235,12.239465135373585,9.009606280205556,12.51257774742319,9.21064750851985,12.60338716029933,9.27749332633145,12.43020955261604,9.15001536512014,12.42171730241706,9.143764125390335,12.228904714752307,9.001832637248224
195,2020-09-15,2020-09-14,2020.0,588769.0,9302,111.0,445.0,63.57142857142857,75.58142497312188,76.77311388299432,18.869175417034278,10.806670605637391,19.29022402727742,11.047811701593888,19.430221872128133,11.127990647486511,19.16323972694973,10.97508581530583,19.150147507892964,10.967587697570618,18.85289476857647,10.797346424731698
196,2020-09-16,2020-09-15,2020.0,588769.0,9398,96.0,506.0,72.28571428571429,85.94202480089815,87.29706881976433,16.31928684716478,12.288034441466335,16.683436996564254,12.56223083372249,16.80451621373244,12.65340060141163,16.57361273682139,12.479535780999438,16.56228973655608,12.471009831394905,16.305206286336407,12.27743211441402
197,2020-09-17,2020-09-16,2020.0,588769.0,9452,54.0,507.0,72.42857142857143,86.11187069971415,87.46959267118679,9.179598851530187,12.312319094512715,9.384433310567394,12.587057376872139,9.452540370224497,12.678407321967779,9.322657164462031,12.504198895191136,9.316287976812795,12.49565609588383,9.171678536064228,12.301695814244878
198,2020-09-18,2020-09-17,2020.0,588769.0,9504,52.0,518.0,74.0,87.9801755866902,89.36735503683384,8.839613708880922,12.57945027802285,9.036861706472305,12.86014935151828,9.102446282438406,12.953481248085422,8.977373565778251,12.775493151299822,8.971240273967876,12.766765005261977,8.83198673843222,12.568596512384314
199,2020-09-19,2020-09-18,2020.0,588769.0,9559,55.0,494.0,70.57142857142857,83.9038740151061,85.22678260269483,9.349591422854822,11.996618604909823,9.558219112614937,12.2643123159267,9.627587414117544,12.353319954737836,9.49529896380392,12.183578410699056,9.488811828235253,12.175254657527832,9.341524434880233,11.986267716443725
200,2020-09-20,2020-09-19,2020.0,588769.0,9622,63.0,503.0,71.85714285714286,85.43248710445013,86.77949726549696,10.709531993451886,12.21518048232721,10.948505528995293,12.487751204273541,11.027963765261914,12.578380439743182,10.876433358539037,12.405546438424341,10.869002639614926,12.397071037928137,10.700291625408267,12.204641014921448
201,2020-09-21,2020-09-20,2020.0,588769.0,9677,55.0,486.0,69.42857142857143,82.54510682457806,83.84659179131515,9.349591422854822,11.802341380538811,9.558219112614937,12.065699970729506,9.627587414117544,12.153266190288639,9.49529896380392,11.986273497165469,9.488811828235253,11.97808454161645,9.341524434880233,11.792158117796868
202,2020-09-22,2020-09-21,2020.0,588769.0,9713,36.0,411.0,58.714285714285715,69.80666441337775,70.9073029346307,6.119732567686793,9.980992402060602,6.256288873711595,10.203709234505817,6.301693580149665,10.277762148577432,6.21510477630802,10.13653993278808,6.21085865120853,10.129614704947246,6.114452357376154,9.972380630482535
203,2020-09-23,2020-09-22,2020.0,588769.0,9759,46.0,361.0,51.57142857142857,61.31436947257753,62.28111036350776,7.8196582809331225,8.766759749741793,7.994146894187039,8.962382077023358,8.052164019080127,9.027426120769958,7.941522769726914,8.903384223203156,7.936097165433122,8.897301480501108,7.812911345536195,8.759195638939648
204,2020-09-24,2020-09-23,2020.0,588769.0,9812,53.0,360.0,51.42857142857143,61.144523573761525,62.108586512085296,9.009606280205555,8.742475096695417,9.21064750851985,8.937555533873708,9.277493326331452,9.002419400213808,9.15001536512014,8.878721109011456,9.143764125390335,8.872655216012186,9.001832637248226,8.73493193910879
205,2020-09-25,2020-09-24,2020.0,588769.0,9873,61.0,369.0,52.714285714285715,62.673136663105566,63.66130117488743,10.36954685080262,8.961036974112803,10.600933924900204,9.160994422220552,10.67786967747582,9.227479885219152,10.531149759855257,9.100689136736744,10.523954936770009,9.09447159641249,10.360599827776259,8.953305237586509
206,2020-09-26,2020-09-25,2020.0,588769.0,9933,60.0,374.0,53.42857142857143,63.52236615718559,64.52392043199973,10.199554279477987,9.082460239344682,10.42714812285266,9.285127137968798,10.502822633582776,9.3525134879999,10.358507960513368,9.224004707695238,10.35143108534755,9.217702918857103,10.190753928960254,9.074623736740799
207,2020-09-27,2020-09-26,2020.0,588769.0,9969,36.0,347.0,49.57142857142857,58.93652688915347,59.865776443593326,6.119732567686793,8.426774607092527,6.256288873711595,8.614810472928268,6.301693580149665,8.677332032983864,6.21510477630802,8.558100624519376,6.21085865120853,8.552253777656189,6.114452357376154,8.41950384130764
208,2020-09-28,2020-09-27,2020.0,588769.0,10027,58.0,350.0,50.0,59.44606458560148,60.3833479978607,9.859569136828721,8.499628566231655,10.079576518757571,8.689290102377216,10.152728545796682,8.752352194652312,10.01322436182959,8.632089967094473,10.006383382502632,8.626192571122958,9.851062131328245,8.492294940800212
209,2020-09-29,2020-09-28,2020.0,588769.0,10073,46.0,360.0,51.42857142857143,61.144523573761525,62.108586512085296,7.8196582809331225,8.742475096695417,7.994146894187039,8.937555533873708,8.052164019080127,9.002419400213807,7.941522769726914,8.878721109011458,7.936097165433122,8.872655216012186,7.812911345536195,8.73493193910879
210,2020-09-30,2020-09-29,2020.0,588769.0,10117,44.0,358.0,51.142857142857146,60.80483177612952,61.76353880924037,7.479673138283857,8.693905790602665,7.64657529009195,8.88790244757441,7.7020699312940355,8.952405959101508,7.596239171043136,8.82939488062806,7.591049462588202,8.823362687034338,7.473219547904186,8.686404539447073
211,2020-10-01,2020-09-30,2020.0,588769.0,10186,69.0,374.0,53.42857142857143,63.52236615718559,64.52392043199973,11.729487421399686,9.082460239344684,11.991220341280558,9.285127137968797,12.078246028620192,9.3525134879999,11.912284154590372,9.224004707695238,11.904145748149682,9.217702918857103,11.719367018304292,9.074623736740797
212,2020-10-02,2020-10-01,2020.0,588769.0,10264,78.0,391.0,55.857142857142854,66.40974643705766,67.45682590618152,13.259420563321383,9.495299341133078,13.555292559708457,9.707178371512834,13.65366942365761,9.777627737454441,13.466060348667378,9.643277648954111,13.456860410951814,9.63668941516879,13.24798010764833,9.487106633865379
213,2020-10-03,2020-10-02,2020.0,588769.0,10323,59.0,390.0,55.714285714285715,66.23990053824166,67.28430205475907,10.029561708153354,9.471014688086703,10.253362320805115,9.682351828363183,10.327775589689729,9.752621016898292,10.185866161171479,9.618614534762413,10.178907233925091,9.612043150679867,10.02090803014425,9.462842934034521
214,2020-10-04,2020-10-03,2020.0,588769.0,10376,53.0,407.0,58.142857142857146,69.12728081811373,70.21720752894088,9.009606280205555,9.883853789875095,9.21064750851985,10.10440306190722,9.277493326331452,10.177735266352832,9.15001536512014,10.037887476021288,9.143764125390335,10.031029646991554,9.001832637248226,9.875325831159103
215,2020-10-05,2020-10-04,2020.0,588769.0,10429,53.0,402.0,57.42857142857143,68.27805132403371,69.35458827182858,9.009606280205555,9.762430524643216,9.21064750851985,9.980270346158974,9.277493326331452,10.052701663572085,9.15001536512014,9.914571905062795,9.143764125390335,9.907798324546942,9.001832637248226,9.754007332004814
216,2020-10-06,2020-10-05,2020.0,588769.0,10473,44.0,400.0,57.142857142857146,67.9383595264017,69.00954056898365,7.479673138283857,9.713861218550463,7.64657529009195,9.930617259859675,7.7020699312940355,10.002688222459787,7.596239171043136,9.865245676679397,7.591049462588202,9.858505795569092,7.473219547904186,9.7054799323431
217,2020-10-07,2020-10-06,2020.0,588769.0,10527,54.0,410.0,58.57142857142857,69.63681851456174,70.73477908320825,9.179598851530187,9.956707749014225,9.384433310567394,10.178882691356167,9.452540370224497,10.252755428021283,9.322657164462031,10.111876818596382,9.316287976812795,10.104968440458322,9.171678536064228,9.948116930651677
218,2020-10-08,2020-10-07,2020.0,588769.0,10572,45.0,386.0,55.142857142857146,65.56051694297764,66.59420664906924,7.64966570960849,9.373876075901197,7.820361092139494,9.583045655764588,7.877116975187081,9.652594134673693,7.768880970385025,9.519962077995618,7.763573314010662,9.513458092724177,7.643065446720191,9.365788134711092
219,2020-10-09,2020-10-08,2020.0,588769.0,10655,83.0,391.0,55.857142857142854,66.40974643705766,67.45682590618152,14.109383419944548,9.495299341133078,14.424221569946178,9.707178371512834,14.528904643122837,9.77762773745444,14.329269345376826,9.643277648954111,14.31947966806411,9.63668941516879,14.097209601728352,9.48710663386538
220,2020-10-10,2020-10-09,2020.0,588769.0,10732,77.0,409.0,58.42857142857143,69.46697261574573,70.5622552317858,13.089427991996748,9.932423095967849,13.381506757660912,10.154056148206518,13.47862237976456,10.22774870746513,13.293418549325489,10.087213704404684,13.284336559529354,10.0803221759694,13.078134208832326,9.92385323082082
221,2020-10-11,2020-10-10,2020.0,588769.0,10787,55.0,411.0,58.714285714285715,69.80666441337775,70.9073029346307,9.349591422854822,9.980992402060602,9.558219112614937,10.203709234505817,9.627587414117544,10.277762148577429,9.49529896380392,10.13653993278808,9.488811828235253,10.129614704947244,9.341524434880233,9.972380630482535
222,2020-10-12,2020-10-11,2020.0,588769.0,10875,88.0,446.0,63.714285714285715,75.75127087193789,76.94563773441678,14.959346276567715,10.830955258683767,15.2931505801839,11.072638244743539,15.404139862588071,11.152997368042662,15.192478342086272,10.999748929497528,15.182098925176405,10.99223396205954,14.946439095808373,10.821610124562556
223,2020-10-13,2020-10-12,2020.0,588769.0,10915,40.0,442.0,63.142857142857146,75.07188727667388,76.25554232872695,6.799702852985325,10.73381664649826,6.951432081901773,10.973332072144942,7.0018817557218505,11.052970485818063,6.905671973675579,10.901096472730734,6.9009540568983665,10.89364890410385,6.793835952640169,10.724555325239125
224,2020-10-14,2020-10-13,2020.0,588769.0,10986,71.0,459.0,65.57142857142857,77.95926755654594,79.18844780290875,12.06947256404895,11.146655748286657,12.338791945375647,11.395383305688977,12.428340116406284,11.478084735272605,12.25756775327415,11.320369413989608,12.2491934509946,11.312635400415534,12.0590588159363,11.137038222363705
225,2020-10-15,2020-10-14,2020.0,588769.0,11053,67.0,481.0,68.71428571428571,81.69587733049804,82.98397253420285,11.389502278750419,11.680918115306934,11.64364873718547,11.94156725498126,11.728151940834099,12.028232587507892,11.567000555906594,11.862957926206976,11.559098045304763,11.854853219171835,11.379675220672285,11.670839618642576
226,2020-10-16,2020-10-15,2020.0,588769.0,11151,98.0,496.0,70.85714285714286,84.2435658127381,85.57183030553973,16.659271989814044,12.045187911002573,17.031008600659344,12.313965402226,17.15461030151853,12.403333395850135,16.918896335505167,12.232904639082452,16.907337439400997,12.224547186505678,16.644898083968418,12.034795116105443
227,2020-10-17,2020-10-16,2020.0,588769.0,11222,71.0,490.0,70.0,83.22449041984208,84.53668719700498,12.06947256404895,11.899479992724318,12.338791945375647,12.165006143328103,12.428340116406284,12.25329307251324,12.25756775327415,12.084925953932261,12.2491934509946,12.076669599572142,12.0590588159363,11.889212917120298
228,2020-10-18,2020-10-17,2020.0,588769.0,11265,43.0,478.0,68.28571428571429,81.18633963405003,82.46640097993549,7.309680566959225,11.608064156167803,7.4727894880444055,11.867087625532312,7.527022887400989,11.953212425839444,7.423597371701247,11.788968583631881,7.418525611165743,11.780914425705067,7.303373649088182,11.598048519150003
229,2020-10-19,2020-10-18,2020.0,588769.0,11336,71.0,461.0,65.85714285714286,78.29895935417795,79.53349550575368,12.06947256404895,11.195225054379408,12.338791945375647,11.445036391988276,12.428340116406284,11.528098176384901,12.25756775327415,11.369695642373005,12.2491934509946,11.361927929393383,12.0590588159363,11.185565622025422
230,2020-10-20,2020-10-19,2020.0,588769.0,11391,55.0,476.0,68.0,80.84664783641801,82.12135327709056,9.349591422854822,11.559494850075053,9.558219112614937,11.817434539233014,9.627587414117544,11.903198984727144,9.49529896380392,11.739642355248483,9.488811828235253,11.731621896727221,9.341524434880233,11.549521119488288
231,2020-10-21,2020-10-20,2020.0,588769.0,11433,42.0,447.0,63.857142857142854,75.9211167707539,77.11816158583925,7.139687995634591,10.855239911730143,7.299003685996861,11.097464787893188,7.351975843507943,11.17800408859881,7.2509555723593575,11.024412043689226,7.246001759743285,11.016880226548464,7.133527750272178,10.845873824393413
232,2020-10-22,2020-10-21,2020.0,588769.0,11514,81.0,461.0,65.85714285714286,78.29895935417795,79.53349550575368,13.769398277295283,11.195225054379408,14.07664996585109,11.445036391988276,14.178810555336746,11.528098176384903,13.983985746693048,11.369695642373005,13.974431965219193,11.361927929393383,13.757517804096343,11.185565622025422
233,2020-10-23,2020-10-22,2020.0,588769.0,11568,54.0,417.0,59.57142857142857,70.82573980627377,71.94244604316548,9.179598851530187,10.126700320338857,9.384433310567394,10.35266849340371,9.452540370224497,10.427802471914328,9.322657164462031,10.284518617938271,9.316287976812795,10.27749229188078,9.171678536064228,10.11796282946768
234,2020-10-24,2020-10-23,2020.0,588769.0,11645,77.0,423.0,60.42857142857143,71.8448151991698,72.97758915170023,13.089427991996748,10.272408238617116,13.381506757660912,10.501627752301605,13.47862237976456,10.577842795251224,13.293418549325489,10.432497303088464,13.284336559529354,10.425369878814319,13.078134208832326,10.263545028452828
235,2020-10-25,2020-10-24,2020.0,588769.0,11724,79.0,459.0,65.57142857142857,77.95926755654594,79.18844780290875,13.429413134646015,11.146655748286657,13.729078361756,11.395383305688979,13.828716467550654,11.478084735272605,13.638702148009267,11.320369413989608,13.629384262374273,11.312635400415536,13.417826006464335,11.137038222363705
236,2020-10-26,2020-10-25,2020.0,588769.0,11778,54.0,442.0,63.142857142857146,75.07188727667388,76.25554232872695,9.179598851530187,10.73381664649826,9.384433310567394,10.973332072144942,9.452540370224497,11.052970485818063,9.322657164462031,10.901096472730737,9.316287976812795,10.89364890410385,9.171678536064228,10.724555325239125
237,2020-10-27,2020-10-26,2020.0,588769.0,11872,94.0,481.0,68.71428571428571,81.69587733049804,82.98397253420285,15.979301704515512,11.680918115306932,16.335865392469167,11.941567254981262,16.454422125946348,12.02823258750789,16.22832913813761,11.862957926206978,16.217242033711162,11.854853219171835,15.965514488704398,11.670839618642576
238,2020-10-28,2020-10-27,2020.0,588769.0,11921,49.0,488.0,69.71428571428571,82.88479862221007,84.19163949416007,8.329635994907022,11.850910686631567,8.515504300329672,12.115353057028804,8.577305150759265,12.203279631400937,8.459448167752583,12.035599725548865,8.453668719700499,12.027377070594296,8.322449041984209,11.84068551745858
239,2020-10-29,2020-10-28,2020.0,588769.0,12040,119.0,526.0,75.14285714285714,89.33894277721824,90.7475458482135,20.22911598763134,12.773727502393857,20.680510443657774,13.058761696715473,20.830598223272506,13.153535012534618,20.544374121684847,12.972798064833409,20.53033831927264,12.96393512117336,20.211661959104504,12.762706111031175
240,2020-10-30,2020-10-29,2020.0,588769.0,12115,75.0,547.0,78.14285714285714,92.90570665235431,94.37054672808516,12.749442849347483,13.283705216367759,13.033935153565823,13.580119102858108,13.12852829197847,13.678676144213757,12.948134950641709,13.490723462859076,12.939288856684435,13.48150667544074,12.73844241120032,13.272243807479189
241,2020-10-31,2020-10-30,2020.0,588769.0,12202,87.0,557.0,79.57142857142857,94.60416564051435,96.09578524230974,14.78935370524308,13.526551746831519,15.119364778136356,13.828384534354598,15.229092818695026,13.928743349775251,15.019836542744383,13.73735460477606,15.009575073753945,13.727969320329963,14.77659319699237,13.514880805787767
242,2020-11-01,2020-10-31,2020.0,588769.0,12256,54.0,532.0,76.0,90.35801817011426,91.78268895674827,9.179598851530187,12.919435420672116,9.384433310567394,13.20772095561337,9.452540370224497,13.303575335871516,9.322657164462031,13.1207767499836,9.316287976812795,13.111812708106896,9.171678536064228,12.908288310016323
243,2020-11-02,2020-11-01,2020.0,588769.0,12361,105.0,583.0,83.28571428571429,99.02015900973048,100.5814053792937,17.849219989086478,14.1579527260373,18.247509214992153,14.473874656245476,18.379939608769856,14.578918084235138,18.12738893089839,14.37859557376022,18.115004399358213,14.368772197041958,17.833819375680445,14.145737001390065
244,2020-11-03,2020-11-02,2020.0,588769.0,12448,87.0,576.0,82.28571428571429,97.83123771801846,99.37373841933648,14.78935370524308,13.987960154712669,15.119364778136356,14.300088854197934,15.229092818695026,14.403871040342093,15.019836542744383,14.205953774418331,15.009575073753945,14.196248345619496,14.77659319699237,13.975891102574064
245,2020-11-04,2020-11-03,2020.0,588769.0,12540,92.0,619.0,88.42857142857143,105.13461136710661,106.79226403050221,15.639316561866245,15.032200235706842,15.988293788374078,15.367630209632848,16.104328038160254,15.479160024256519,15.883045539453828,15.266467684661368,15.872194330866243,15.256037718643174,15.62582269107239,15.019230195300947
246,2020-11-05,2020-11-04,2020.0,588769.0,12653,113.0,613.0,87.57142857142857,104.11553597421059,105.75712092196746,19.209160559683543,14.886492317428585,19.63779563137251,15.218670950734955,19.78031595991423,15.329119700919623,19.50852332563351,15.118488999511177,19.495195210737883,15.108160131709637,19.19258656620848,14.8736479963158
247,2020-11-06,2020-11-05,2020.0,588769.0,12795,142.0,680.0,97.14285714285714,115.49521119488288,117.31621896727223,24.1389451280979,16.513564071535786,24.677583890751293,16.882049341761448,24.856680232812568,17.00456997818164,24.5151355065483,16.770917650354978,24.4983869019892,16.75945985246746,24.1181176318726,16.499315884983268
248,2020-11-07,2020-11-06,2020.0,588769.0,12970,175.0,768.0,109.71428571428571,130.44165029069126,132.49831789244865,29.748699981810795,18.65061353961689,30.412515358320256,19.066785138930577,30.633232681283097,19.20516138712279,30.212314884830658,18.941271699224444,30.19167399893035,18.928331127492662,29.72303229280074,18.63452147009875
249,2020-11-08,2020-11-07,2020.0,588769.0,13067,97.0,811.0,115.85714285714286,137.74502393977946,139.91684350361436,16.489279418489414,19.694853620611067,16.8572227986118,20.134326494365492,16.979563257625486,20.280450371037215,16.746254536163278,20.00178560946748,16.734813587978536,19.988120500516338,16.47505218515241,19.677860562825632
250,2020-11-09,2020-11-08,2020.0,588769.0,13224,157.0,863.0,123.28571428571429,146.57701067821165,148.88808377758227,26.6888336979674,20.957655579022624,27.284370921464458,21.42530673814725,27.482385891208263,21.580799839956992,27.104762496676646,21.2842675474358,27.086244673326085,21.26972625394032,26.665806114112662,20.939572954030236
251,2020-11-10,2020-11-09,2020.0,588769.0,13335,111.0,887.0,126.71428571428571,150.65331224979576,153.02865621172126,18.869175417034278,21.54048725213565,19.29022402727742,22.02114377373883,19.430221872128133,22.180961133304578,19.16323972694973,21.876182288036567,19.150147507892964,21.861236601674467,18.85289476857647,21.521901749970823
252,2020-11-11,2020-11-10,2020.0,588769.0,13495,160.0,955.0,136.42857142857142,162.20283336928404,164.76027810844852,27.1988114119413,23.191843659289237,27.805728327607092,23.709348707914977,28.007527022887402,23.881418131122736,27.622687894702317,23.553274053072066,27.603816227593466,23.53718258692121,27.175343810560676,23.17183333846915
253,2020-11-12,2020-11-11,2020.0,588769.0,13595,100.0,942.0,134.57142857142858,159.994836684676,162.51746803995653,16.99925713246331,22.87614316968634,17.37858020475443,23.38660364696954,17.504704389304628,23.556330763892795,17.264179934188945,23.23265356857998,17.252385142245913,23.216781148565218,16.984589881600424,22.856405240668
254,2020-11-13,2020-11-12,2020.0,588769.0,13751,156.0,956.0,136.57142857142858,162.37267926810006,164.93280195987097,26.518841126642766,23.216128312335606,27.110585119416914,23.734175251064624,27.30733884731522,23.90642485167889,26.932120697334756,23.577937167263762,26.913720821903627,23.561828851410134,26.49596021529666,23.196097038300007
255,2020-11-14,2020-11-13,2020.0,588769.0,13948,197.0,978.0,139.71428571428572,166.10928904205215,168.72832669116505,33.48853655095272,23.750390679355885,34.23580300336623,24.28035920035691,34.484267646930114,24.45657270391418,34.01043447035222,24.120525679481123,33.98719873022445,24.104046670166433,33.459642066752835,23.729898434578875
256,2020-11-15,2020-11-14,2020.0,588769.0,14129,181.0,1062.0,151.71428571428572,180.3763445425965,183.2203302106516,30.768655409758594,25.790301535251484,31.45523017060552,26.36578882492744,31.68351494464137,26.557137230630733,31.248165680881993,26.1922272715838,31.226817107465106,26.174332887235945,30.742107685696766,25.768049220370926
257,2020-11-16,2020-11-15,2020.0,588769.0,14307,178.0,1083.0,154.71428571428572,183.9431084177326,186.84333109052326,30.258677695784694,26.300279249225383,30.93387276446289,26.88714623107007,31.158373812962235,27.082278362309868,30.73024028285632,26.71015266960947,30.70924555319773,26.69190444150332,30.232569989248756,26.27758691681894
258,2020-11-17,2020-11-16,2020.0,588769.0,14480,173.0,1145.0,163.57142857142858,194.47355414432485,197.53980987871574,29.40871483916153,27.805927738100703,30.064943754225165,28.42639190634832,30.283138593497,28.632695036791137,29.86703128614688,28.239265749494773,29.846626296085432,28.21997283981653,29.38334049516873,27.78193630633212
259,2020-11-18,2020-11-17,2020.0,588769.0,14660,180.0,1165.0,166.42857142857142,197.87047212064496,200.99028690716494,30.59866283843396,28.291620799028227,31.281444368557977,28.922922769341305,31.508467900748325,29.13282944791413,31.0755238815401,28.732528033328744,31.054293256042648,28.712898129594986,30.572261786880762,28.267210302949277
260,2020-11-19,2020-11-18,2020.0,588769.0,14931,271.0,1336.0,190.85714285714286,226.91412081818166,230.49186550040545,46.06798682897557,32.44429646995855,47.09595235488451,33.16826164793132,47.43774889501554,33.40897866301568,46.78592762165204,32.94992056010919,46.75396373548643,32.92740935720077,46.02823857913715,32.41630297402595
261,2020-11-20,2020-11-19,2020.0,588769.0,15103,172.0,1352.0,193.14285714285714,229.6316551992377,233.2522471231648,29.2387222678369,32.832850918700565,29.891157952177622,33.5654863383257,30.108091549603955,33.80908619191408,29.694389486804987,33.34453038717636,29.67410244466297,33.32174958902353,29.213494596352728,32.804522171319675
262,2020-11-21,2020-11-20,2020.0,588769.0,15294,191.0,1346.0,192.28571428571428,228.6125798063417,232.21710401463005,32.468581123004924,32.6871430004223,33.19308819108097,33.41652707942781,33.43398538357184,33.65904586857719,32.97458367430089,33.19655170202618,32.9520556216897,33.17387200209,32.44056667385681,32.65893997233452
263,2020-11-22,2020-11-21,2020.0,588769.0,15471,177.0,1342.0,191.71428571428572,227.93319621107767,231.5270086089402,30.088685124460063,32.59000438823681,30.760086962415343,33.317220906829206,30.983326769069183,33.559018986352584,30.557598483514436,33.09789924525938,30.53672170177527,33.07528694413431,30.06272409043275,32.5618851730111
264,2020-11-23,2020-11-22,2020.0,588769.0,15587,116.0,1280.0,182.85714285714286,217.4027504844854,220.83052982074773,19.719138273657443,31.084355899361487,20.159153037515143,31.77797523155096,20.305457091593365,32.008602311871314,20.02644872365918,31.56878616537407,20.012766765005264,31.5472185458211,19.70212426265649,31.05753578349792
265,2020-11-24,2020-11-23,2020.0,588769.0,15715,128.0,1235.0,176.42857142857142,209.75968503776522,213.06695650673706,21.759049129553038,29.99154651227456,22.244582662085673,30.660780789816748,22.40602161830992,30.88329988684459,22.098150315761853,30.45894602674764,22.083052982074772,30.43813664381958,21.74027504844854,29.965669291109318
266,2020-11-25,2020-11-24,2020.0,588769.0,15939,224.0,1279.0,182.71428571428572,217.23290458566942,220.65800596932527,38.07833597671782,31.060071246315108,38.92801965864993,31.753148688401314,39.21053783204236,31.98359559131516,38.67176305258324,31.54412305118237,38.64534271863085,31.522572281332177,38.045481334784945,31.03327208366706
267,2020-11-26,2020-11-25,2020.0,588769.0,16114,175.0,1183.0,169.0,200.92769829933303,204.0957162327692,29.748699981810795,28.728744553863,30.412515358320256,29.369800546034988,30.633232681283097,29.582950417924817,30.212314884830658,29.17646408877932,30.19167399893035,29.156530890395597,29.72303229280074,28.703956899904714
268,2020-11-27,2020-11-26,2020.0,588769.0,16297,183.0,1194.0,170.57142857142858,202.7960031863091,205.9934785984162,31.10864055240786,28.995875737373137,31.80280177470061,29.642892520681134,32.033609032427464,29.85802434404246,31.59344927956577,29.447758344888,31.571864810310025,29.427639799773747,31.081799483328776,28.970857598044148
269,2020-11-28,2020-11-27,2020.0,588769.0,16404,107.0,1110.0,158.57142857142858,188.5289476857647,191.50147507892967,18.189205131735743,26.955964881477534,18.595080819087244,27.557462896110597,18.73003369655595,27.757459817325906,18.472672529582173,27.37605675278533,18.460052102203132,27.35735358270424,18.173511173312452,26.932706812252096
270,2020-11-29,2020-11-28,2020.0,588769.0,16585,181.0,1114.0,159.14285714285714,189.2083312810287,192.1915704846195,30.768655409758594,27.05310349366304,31.45523017060552,27.6567690687092,31.68351494464137,27.857486699550503,31.248165680881993,27.47470920955212,31.226817107465106,27.45593864065993,30.742107685696766,27.02976161157553
271,2020-11-30,2020-11-29,2020.0,588769.0,16742,157.0,1155.0,165.0,196.17201313248492,199.26504839294034,26.6888336979674,28.048774268564465,27.284370921464458,28.674657337844813,27.482385891208263,28.882762242352634,27.104762496676646,28.48589689141176,27.086244673326085,28.46643548470576,26.665806114112662,28.024573304640693
272,2020-12-01,2020-11-30,2020.0,588769.0,16919,177.0,1204.0,172.0,204.49446217446913,207.7187171126408,30.088685124460063,29.238722267836895,30.760086962415343,29.891157952177625,30.983326769069183,30.108091549603955,30.557598483514436,29.69438948680499,30.53672170177527,29.674102444662974,30.06272409043275,29.213494596352728
273,2020-12-02,2020-12-01,2020.0,588769.0,17166,247.0,1227.0,175.28571428571428,208.40091784723717,211.68676569535737,41.98816511718438,29.79726928790355,42.92509310574345,30.462168444619554,43.236619841582424,30.683246122395392,42.642524437446696,30.26164111321405,42.61339130134741,30.2409665279082,41.95193700755305,29.77155969246246
274,2020-12-03,2020-12-02,2020.0,588769.0,17318,152.0,1204.0,172.0,204.49446217446913,207.7187171126408,25.838870841344235,29.2387222678369,26.415441911226736,29.891157952177625,26.60715067174303,30.108091549603955,26.2415534999672,29.694389486804987,26.22362541621379,29.674102444662974,25.81657662003264,29.213494596352728
275,2020-12-04,2020-12-03,2020.0,588769.0,17627,309.0,1330.0,190.0,225.89504542528562,229.4567223918707,52.527704539311635,32.29858855168029,53.699812832691194,33.01930238903342,54.08953656295129,33.258938339678785,53.34631599664384,32.801941874959,53.30987008953988,32.77953177026724,52.482382734145304,32.2707207750408
276,2020-12-05,2020-12-04,2020.0,588769.0,17958,331.0,1554.0,222.0,263.9405267600706,268.1020651105015,56.26754110845356,37.738350834068555,57.52310047773717,38.580448054554836,57.940571528598305,38.860443744256266,57.14443558216541,38.32647945389946,57.105394820833986,38.300295015785935,56.2189925080974,37.70578953715294
277,2020-12-06,2020-12-05,2020.0,588769.0,18193,235.0,1608.0,229.71428571428572,273.11220529613485,277.4183530873143,39.94825426128878,39.04972209857287,40.83966348117292,39.9210813846359,41.13605531486587,40.210806654288334,40.570822845344026,39.65828762025118,40.543105084277904,39.63119329818776,39.913786221760994,39.01602932801926
278,2020-12-07,2020-12-06,2020.0,588769.0,18429,236.0,1687.0,241.0,286.5300313025992,291.0477373496886,40.118246832613416,40.96820968923658,41.01344928322046,41.88237829345818,41.311102358758916,42.18633757822415,40.743464644685915,41.60667364139537,40.715628935700366,41.578248192812666,40.083632120577,40.93286161465702
279,2020-12-08,2020-12-07,2020.0,588769.0,18646,217.0,1727.0,246.71428571428572,293.3238672552393,297.948691406587,36.88838797744538,41.939595811091635,37.71151904431712,42.87544001944415,37.985208524791034,43.18660640047012,37.46327045719001,42.5931982090633,37.437675758673635,42.56409877236957,36.85656004307292,41.90340960789133
280,2020-12-09,2020-12-08,2020.0,588769.0,18914,268.0,1748.0,249.71428571428572,296.89063113037537,301.5716922864586,45.558009115001674,42.44957352506553,46.57459494874188,43.39679742558678,46.912607763336396,43.71174753214926,46.268002223626375,43.11112360708897,46.23639218121905,43.08167032663694,45.51870088268914,42.41294730433934
